StudentID,SubjectName,SubjectType,Grade
STU03453,English,Core,85
STU03454,History,Core,75
STU03455,History,Core,66
STU03456,Dance,Elective,93
STU03457,Mathematics,Core,87
STU03458,English,Core,85
STU03459,Science,Core,86
STU03460,Geography,Core,68
STU03461,Geography,Core,72
STU03462,History,Core,70
STU03463,Debate,Elective,65
STU03464,Debate,Elective,96
STU03465,Geography,Core,61
STU03466,English,Core,79
STU03467,History,Core,52
STU03468,Geography,Core,78
STU03469,History,Core,73
STU03470,Computer Science,Elective,55
STU03471,Geography,Core,76
STU03472,Dance,Elective,82
STU03473,English,Core,60
STU03474,Computer Science,Elective,96
STU03475,Debate,Elective,84
STU03476,Debate,Elective,82
STU03477,Science,Core,100
STU03478,Science,Core,100
STU03479,Computer Science,Elective,81
STU03480,Mathematics,Core,89
STU03481,Geography,Core,76
STU03482,Debate,Elective,75
STU03483,Drama,Elective,50
STU03484,Mathematics,Core,81
STU03485,Geography,Core,66
STU03486,Robotics,Elective,79
STU03487,Geography,Core,80
STU03488,English,Core,55
STU03489,Geography,Core,69
STU03490,Mathematics,Core,79
STU03491,Cooking,Elective,66
STU03492,Geography,Core,85
STU03493,Science,Core,79
STU03494,Photography,Elective,58
STU03495,Mathematics,Core,79
STU03496,Geography,Core,51
STU03497,English,Core,77
STU03498,Cooking,Elective,86
STU03499,Physical Education,Elective,79
STU03500,Drama,Elective,100
STU03501,Photography,Elective,65
STU03502,Art,Elective,83
STU03503,Drama,Elective,76
STU03504,Computer Science,Elective,73
STU03505,Art,Elective,74
STU03506,Photography,Elective,52
STU03507,Science,Core,81
STU03508,English,Core,78
STU03509,Photography,Elective,75
STU03510,Science,Core,78
STU03511,Robotics,Elective,88
STU03512,Debate,Elective,94
STU03513,Physical Education,Elective,100
STU03514,English,Core,64
STU03515,Science,Core,90
STU03516,History,Core,63
STU03517,History,Core,72
STU03518,Art,Elective,75
STU03519,Geography,Core,73
STU03520,Cooking,Elective,70
STU03521,English,Core,87
STU03522,English,Core,76
STU03523,English,Core,82
STU03524,Debate,Elective,100
STU03525,Cooking,Elective,86
STU03526,Geography,Core,70
STU03527,Science,Core,82
STU03528,History,Core,85
STU03529,Cooking,Elective,83
STU03530,History,Core,61
STU03531,Cooking,Elective,62
STU03532,Photography,Elective,99
STU03533,Geography,Core,88
STU03534,History,Core,89
STU03535,Geography,Core,72
STU03536,Physical Education,Elective,100
STU03537,Mathematics,Core,76
STU03538,Geography,Core,76
STU03539,Dance,Elective,86
STU03540,History,Core,80
STU03541,Geography,Core,65
STU03542,Cooking,Elective,48
STU03543,Photography,Elective,59
STU03544,Photography,Elective,100
STU03545,Dance,Elective,84
STU03546,History,Core,80
STU03547,Mathematics,Core,73
STU03548,Science,Core,78
STU03549,Dance,Elective,30
STU03550,Art,Elective,51
STU03551,Mathematics,Core,78
STU03552,Photography,Elective,66
STU03553,Debate,Elective,100
STU03554,Science,Core,84
STU03555,Dance,Elective,75
STU03556,English,Core,67
STU03557,English,Core,87
STU03558,Science,Core,80
STU03559,English,Core,61
STU03560,Physical Education,Elective,98
STU03561,Debate,Elective,60
STU03562,History,Core,75
STU03563,Computer Science,Elective,77
STU03564,Dance,Elective,63
STU03565,Computer Science,Elective,93
STU03566,Geography,Core,71
STU03567,Drama,Elective,67
STU03568,Science,Core,78
STU03569,History,Core,79
STU03570,Mathematics,Core,80
STU03571,Physical Education,Elective,60
STU03572,Science,Core,79
STU03573,Debate,Elective,71
STU03574,Science,Core,65
STU03575,Science,Core,72
STU03576,Computer Science,Elective,83
STU03577,English,Core,95
STU03578,History,Core,65
STU03579,Physical Education,Elective,75
STU03580,Photography,Elective,98
STU03581,Science,Core,97
STU03582,Science,Core,91
STU03583,Dance,Elective,69
STU03584,Physical Education,Elective,77
STU03585,Geography,Core,86
STU03586,Dance,Elective,67
STU03587,Dance,Elective,74
STU03588,Science,Core,89
STU03589,Debate,Elective,71
STU03590,History,Core,76
STU03591,English,Core,70
STU03592,Computer Science,Elective,64
STU03593,Robotics,Elective,68
STU03594,Science,Core,81
STU03595,History,Core,79
STU03596,Geography,Core,62
STU03597,History,Core,79
STU03598,Science,Core,79
STU03599,Cooking,Elective,91
STU03600,Drama,Elective,37
STU03601,Computer Science,Elective,80
STU03602,Photography,Elective,48
STU03603,Music,Elective,98
STU03604,Science,Core,83
STU03605,Geography,Core,95
STU03606,Science,Core,66
STU03607,English,Core,81
STU03608,Photography,Elective,67
STU03609,Mathematics,Core,73
STU03610,History,Core,83
STU03611,English,Core,64
STU03612,Drama,Elective,84
STU03613,Photography,Elective,89
STU03614,Mathematics,Core,87
STU03615,Drama,Elective,76
STU03616,Computer Science,Elective,79
STU03617,History,Core,96
STU03618,Drama,Elective,100
STU03619,Computer Science,Elective,88
STU03620,Cooking,Elective,75
STU03621,Photography,Elective,78
STU03622,Mathematics,Core,64
STU03623,Photography,Elective,80
STU03624,Robotics,Elective,100
STU03625,Computer Science,Elective,93
STU03626,English,Core,89
STU03627,History,Core,68
STU03628,Mathematics,Core,86
STU03629,Computer Science,Elective,69
STU03630,Robotics,Elective,50
STU03631,Geography,Core,71
STU03632,Mathematics,Core,77
STU03633,Science,Core,70
STU03634,Dance,Elective,81
STU03635,Art,Elective,79
STU03636,English,Core,91
STU03637,Mathematics,Core,96
STU03638,Science,Core,72
STU03639,Mathematics,Core,74
STU03640,Photography,Elective,71
STU03641,Geography,Core,75
STU03642,Mathematics,Core,73
STU03643,Photography,Elective,70
STU03644,Geography,Core,71
STU03645,Drama,Elective,64
STU03646,Geography,Core,67
STU03647,Debate,Elective,96
STU03648,Science,Core,71
STU03649,Science,Core,64
STU03650,Computer Science,Elective,74
STU03651,English,Core,100
STU03652,Mathematics,Core,98
STU03653,Science,Core,98
STU03654,Robotics,Elective,84
STU03655,History,Core,69
STU03656,Music,Elective,72
STU03657,Mathematics,Core,62
STU03658,History,Core,92
STU03659,Physical Education,Elective,73
STU03660,Science,Core,89
STU03661,Geography,Core,64
STU03662,Mathematics,Core,78
STU03663,Geography,Core,74
STU03664,Physical Education,Elective,81
STU03665,Dance,Elective,67
STU03666,Cooking,Elective,100
STU03667,Geography,Core,67
STU03668,Dance,Elective,72
STU03669,Science,Core,65
STU03670,English,Core,98
STU03671,Robotics,Elective,99
STU03672,Mathematics,Core,73
STU03673,Photography,Elective,66
STU03674,Robotics,Elective,65
STU03675,Mathematics,Core,84
STU03676,English,Core,83
STU03677,Geography,Core,66
STU03678,Photography,Elective,70
STU03679,Science,Core,78
STU03680,Science,Core,84
STU03681,Drama,Elective,94
STU03682,Drama,Elective,71
STU03683,Computer Science,Elective,78
STU03684,Science,Core,81
STU03685,Robotics,Elective,91
STU03686,Art,Elective,66
STU03687,Science,Core,80
STU03688,History,Core,64
STU03689,Computer Science,Elective,100
STU03690,History,Core,95
STU03691,Robotics,Elective,70
STU03692,Mathematics,Core,85
STU03693,Art,Elective,82
STU03694,English,Core,84
STU03695,Photography,Elective,72
STU03696,Computer Science,Elective,67
STU03697,History,Core,88
STU03698,Physical Education,Elective,77
STU03699,History,Core,79
STU03700,Dance,Elective,69
STU03701,Computer Science,Elective,80
STU03702,Mathematics,Core,75
STU03703,Computer Science,Elective,83
STU03704,Physical Education,Elective,91
STU03705,Science,Core,47
STU03706,Mathematics,Core,87
STU03707,History,Core,57
STU03708,Art,Elective,97
STU03709,Mathematics,Core,82
STU03710,Science,Core,87
STU03711,English,Core,75
STU03712,Computer Science,Elective,63
STU03713,Physical Education,Elective,79
STU03714,Science,Core,81
STU03715,Science,Core,81
STU03716,Music,Elective,63
STU03717,Drama,Elective,71
STU03718,English,Core,84
STU03719,History,Core,88
STU03720,Geography,Core,85
STU03721,Drama,Elective,77
STU03722,Photography,Elective,96
STU03723,Drama,Elective,89
STU03724,English,Core,82
STU03725,Dance,Elective,90
STU03726,Drama,Elective,80
STU03727,Computer Science,Elective,67
STU03728,Dance,Elective,62
STU03729,Robotics,Elective,89
STU03730,Computer Science,Elective,77
STU03731,English,Core,86
STU03732,Drama,Elective,70
STU03733,Dance,Elective,89
STU03734,English,Core,85
STU03735,Science,Core,84
STU03736,English,Core,79
STU03737,Science,Core,59
STU03738,History,Core,74
STU03739,Debate,Elective,76
STU03740,Photography,Elective,72
STU03741,Computer Science,Elective,94
STU03742,Mathematics,Core,83
STU03743,Mathematics,Core,84
STU03744,History,Core,100
STU03745,Physical Education,Elective,77
STU03746,Cooking,Elective,68
STU03747,Cooking,Elective,79
STU03748,Drama,Elective,77
STU03749,Debate,Elective,84
STU03750,History,Core,84
STU03751,Science,Core,78
STU03752,Photography,Elective,63
STU03753,Cooking,Elective,61
STU03754,Geography,Core,76
STU03755,Robotics,Elective,70
STU03756,Debate,Elective,79
STU03757,Mathematics,Core,87
STU03758,Mathematics,Core,71
STU03759,Computer Science,Elective,83
STU03760,History,Core,56
STU03761,Art,Elective,82
STU03762,Mathematics,Core,70
STU03763,Geography,Core,68
STU03764,History,Core,100
STU03765,Dance,Elective,93
STU03766,Geography,Core,57
STU03767,Geography,Core,91
STU03768,Cooking,Elective,83
STU03769,Geography,Core,92
STU03770,Science,Core,100
STU03771,Robotics,Elective,85
STU03772,Geography,Core,98
STU03773,History,Core,85
STU03774,History,Core,86
STU03775,English,Core,83
STU03776,Art,Elective,69
STU03777,Music,Elective,88
STU03778,History,Core,88
STU03779,Geography,Core,55
STU03780,English,Core,92
STU03781,Drama,Elective,82
STU03782,Art,Elective,97
STU03783,Dance,Elective,76
STU03784,Mathematics,Core,82
STU03785,Mathematics,Core,93
STU03786,Geography,Core,63
STU03787,Art,Elective,74
STU03788,Drama,Elective,76
STU03789,Science,Core,77
STU03790,Cooking,Elective,55
STU03791,Geography,Core,82
STU03792,English,Core,74
STU03793,Geography,Core,90
STU03794,Art,Elective,94
STU03795,English,Core,83
STU03796,Photography,Elective,67
STU03797,Photography,Elective,83
STU03798,History,Core,78
STU03799,Science,Core,72
STU03800,Photography,Elective,64
STU03801,Physical Education,Elective,82
STU03802,Mathematics,Core,85
STU03803,Computer Science,Elective,86
STU03804,English,Core,87
STU03805,Dance,Elective,90
STU03806,Geography,Core,66
STU03807,Dance,Elective,56
STU03808,English,Core,59
STU03809,Mathematics,Core,63
STU03810,History,Core,86
STU03811,English,Core,75
STU03812,Dance,Elective,73
STU03813,Science,Core,74
STU03814,Photography,Elective,80
STU03815,Mathematics,Core,63
STU03816,Mathematics,Core,79
STU03817,Art,Elective,94
STU03818,History,Core,63
STU03819,Physical Education,Elective,87
STU03820,Photography,Elective,100
STU03821,History,Core,88
STU03822,Computer Science,Elective,77
STU03823,Robotics,Elective,87
STU03824,Debate,Elective,59
STU03825,Science,Core,85
STU03826,Science,Core,86
STU03827,Music,Elective,74
STU03828,Art,Elective,65
STU03829,Music,Elective,84
STU03830,English,Core,67
STU03831,English,Core,79
STU03832,Art,Elective,82
STU03833,Mathematics,Core,58
STU03834,Science,Core,68
STU03835,English,Core,67
STU03836,Mathematics,Core,73
STU03837,Debate,Elective,98
STU03838,Science,Core,88
STU03839,Mathematics,Core,66
STU03840,Science,Core,72
STU03841,Dance,Elective,86
STU03842,Geography,Core,92
STU03843,Mathematics,Core,99
STU03844,History,Core,74
STU03845,Science,Core,70
STU03846,Dance,Elective,83
STU03847,Science,Core,73
STU03848,Photography,Elective,100
STU03849,English,Core,87
STU03850,Science,Core,83
STU03851,Art,Elective,46
STU03852,History,Core,68
STU03853,Robotics,Elective,64
STU03854,Music,Elective,73
STU03855,Geography,Core,84
STU03856,Physical Education,Elective,79
STU03857,Science,Core,65
STU03858,Geography,Core,68
STU03859,Science,Core,69
STU03860,Mathematics,Core,70
STU03861,Debate,Elective,61
STU03862,English,Core,69
STU03863,Debate,Elective,57
STU03864,Robotics,Elective,94
STU03865,Geography,Core,71
STU03866,Science,Core,74
STU03867,Art,Elective,100
STU03868,Cooking,Elective,84
STU03869,Robotics,Elective,78
STU03870,English,Core,66
STU03871,Physical Education,Elective,96
STU03872,Dance,Elective,84
STU03873,History,Core,81
STU03874,Art,Elective,85
STU03875,Geography,Core,85
STU03876,Art,Elective,100
STU03877,History,Core,100
STU03878,Science,Core,85
STU03879,English,Core,68
STU03880,Debate,Elective,63
STU03881,Geography,Core,93
STU03882,Computer Science,Elective,86
STU03883,Cooking,Elective,100
STU03884,Art,Elective,84
STU03885,English,Core,81
STU03886,History,Core,69
STU03887,English,Core,95
STU03888,Science,Core,82
STU03889,Geography,Core,70
STU03890,Science,Core,92
STU03891,English,Core,82
STU03892,Photography,Elective,90
STU03893,Mathematics,Core,66
STU03894,English,Core,73
STU03895,English,Core,100
STU03896,History,Core,67
STU03897,Robotics,Elective,74
STU03898,Physical Education,Elective,69
STU03899,Music,Elective,56
STU03900,History,Core,65
STU03901,Science,Core,78
STU03902,Cooking,Elective,85
STU03903,Cooking,Elective,100
STU03904,History,Core,75
STU03905,Computer Science,Elective,78
STU03906,Science,Core,78
STU03907,English,Core,62
STU03908,History,Core,67
STU03909,Music,Elective,89
STU03910,History,Core,69
STU03911,Physical Education,Elective,57
STU03912,Music,Elective,86
STU03913,Science,Core,75
STU03914,Robotics,Elective,99
STU03915,Robotics,Elective,90
STU03916,English,Core,59
STU03917,Science,Core,57
STU03918,Science,Core,67
STU03919,Science,Core,78
STU03920,Dance,Elective,74
STU03921,Cooking,Elective,96
STU03922,Mathematics,Core,75
STU03923,English,Core,85
STU03924,History,Core,86
STU03925,Photography,Elective,43
STU03926,Science,Core,80
STU03927,English,Core,63
STU03928,Art,Elective,90
STU03929,Cooking,Elective,76
STU03930,History,Core,71
STU03931,Art,Elective,79
STU03932,Cooking,Elective,70
STU03933,History,Core,68
STU03934,Science,Core,94
STU03935,English,Core,90
STU03936,Geography,Core,80
STU03937,Geography,Core,76
STU03938,Robotics,Elective,100
STU03939,Mathematics,Core,59
STU03940,History,Core,66
STU03941,Art,Elective,79
STU03942,Physical Education,Elective,73
STU03943,Mathematics,Core,98
STU03944,Geography,Core,100
STU03945,Dance,Elective,49
STU03946,Computer Science,Elective,60
STU03947,Art,Elective,78
STU03948,Art,Elective,39
STU03949,Geography,Core,82
STU03950,Science,Core,91
STU03951,History,Core,81
STU03952,English,Core,78
STU03953,Physical Education,Elective,66
STU03954,Geography,Core,92
STU03955,Science,Core,55
STU03956,Music,Elective,93
STU03957,Mathematics,Core,92
STU03958,Dance,Elective,77
STU03959,Art,Elective,68
STU03960,Science,Core,72
STU03961,Geography,Core,85
STU03962,Dance,Elective,76
STU03963,Dance,Elective,68
STU03964,Physical Education,Elective,87
STU03965,Geography,Core,93
STU03966,History,Core,83
STU03967,Geography,Core,56
STU03968,Geography,Core,86
STU03969,Geography,Core,74
STU03970,Debate,Elective,79
STU03971,Mathematics,Core,64
STU03972,Photography,Elective,83
STU03973,Photography,Elective,75
STU03974,Mathematics,Core,79
STU03975,Computer Science,Elective,94
STU03976,Physical Education,Elective,85
STU03977,Geography,Core,71
STU03978,Mathematics,Core,76
STU03979,Art,Elective,84
STU03980,Mathematics,Core,70
STU03981,History,Core,85
STU03982,Music,Elective,81
STU03983,Photography,Elective,95
STU03984,Dance,Elective,81
STU03985,Robotics,Elective,77
STU03986,Geography,Core,78
STU03987,Robotics,Elective,91
STU03988,History,Core,62
STU03989,Robotics,Elective,70
STU03990,Mathematics,Core,82
STU03991,Science,Core,65
STU03992,Music,Elective,36
STU03993,Mathematics,Core,64
STU03994,Computer Science,Elective,85
STU03995,Cooking,Elective,95
STU03996,Geography,Core,67
STU03997,Music,Elective,99
STU03998,Geography,Core,85
STU03999,Art,Elective,80
STU04000,Geography,Core,94
STU04001,Science,Core,80
STU04002,Physical Education,Elective,76
STU04003,Debate,Elective,90
STU04004,Cooking,Elective,83
STU04005,Mathematics,Core,73
STU04006,English,Core,71
STU04007,Mathematics,Core,77
STU04008,Art,Elective,74
STU04009,Photography,Elective,68
STU04010,Art,Elective,96
STU04011,History,Core,87
STU04012,Art,Elective,75
STU04013,English,Core,83
STU04014,History,Core,90
STU04015,Science,Core,72
STU04016,Robotics,Elective,73
STU04017,Science,Core,85
STU04018,Mathematics,Core,79
STU04019,Cooking,Elective,66
STU04020,Science,Core,91
STU04021,History,Core,71
STU04022,Cooking,Elective,94
STU04023,Physical Education,Elective,63
STU04024,Mathematics,Core,64
STU04025,Dance,Elective,66
STU04026,Cooking,Elective,69
STU04027,History,Core,87
STU04028,Art,Elective,74
STU04029,Photography,Elective,83
STU04030,Dance,Elective,76
STU04031,Computer Science,Elective,45
STU04032,Science,Core,90
STU04033,Cooking,Elective,83
STU04034,Music,Elective,100
STU04035,Geography,Core,71
STU04036,English,Core,77
STU04037,English,Core,94
STU04038,English,Core,94
STU04039,History,Core,79
STU04040,English,Core,75
STU04041,Debate,Elective,53
STU04042,Science,Core,70
STU04043,Science,Core,93
STU04044,Science,Core,77
STU04045,History,Core,95
STU04046,Music,Elective,86
STU04047,Music,Elective,100
STU04048,Science,Core,84
STU04049,Computer Science,Elective,85
STU04050,English,Core,74
STU04051,History,Core,71
STU04052,Debate,Elective,56
STU04053,Debate,Elective,47
STU04054,Mathematics,Core,68
STU04055,Debate,Elective,90
STU04056,Dance,Elective,63
STU04057,Music,Elective,99
STU04058,Music,Elective,77
STU04059,Drama,Elective,62
STU04060,History,Core,92
STU04061,Cooking,Elective,83
STU04062,Physical Education,Elective,62
STU04063,Photography,Elective,87
STU04064,History,Core,89
STU04065,Debate,Elective,68
STU04066,Music,Elective,46
STU04067,History,Core,79
STU04068,Art,Elective,54
STU04069,Science,Core,74
STU04070,English,Core,78
STU04071,English,Core,86
STU04072,Photography,Elective,99
STU04073,Photography,Elective,84
STU04074,Cooking,Elective,77
STU04075,History,Core,73
