BULK IMPORT LOG
Timestamp: 2026-01-03 13:22:34
Source File: grade_records.csv
Format: 5 columns, with GradeID
Has Header: true
=========================================

Line 1: SKIPPED - Header row: ﻿GradeRecordID,StudentID,SubjectName,SubjectType,Grade
Row 1: SUCCESS - GRD00001, STU001, Music (Elective), 95.0%
Row 2486: SUCCESS - GRD02486, STU036, Physical Education (Elective), 95.0%
Row 2487: SUCCESS - GRD02487, STU037, Dance (Elective), 91.0%
Row 2488: SUCCESS - GRD02488, STU038, Cooking (Elective), 80.0%
Row 2489: SUCCESS - GRD02489, STU039, Photography (Elective), 68.0%
Row 2490: SUCCESS - GRD02490, STU040, Debate (Elective), 51.0%
Row 2491: SUCCESS - GRD02491, STU041, Music (Elective), 86.0%
Row 2492: SUCCESS - GRD02492, STU042, History (Core), 89.0%
Row 2493: SUCCESS - GRD02493, STU043, Mathematics (Core), 75.0%
Row 2494: SUCCESS - GRD02494, STU044, English (Core), 44.0%
Row 2495: SUCCESS - GRD02495, STU045, Science (Core), 71.0%
Row 2496: SUCCESS - GRD02496, STU046, Geography (Core), 58.0%
Row 2497: SUCCESS - GRD02497, STU047, Art (Elective), 74.0%
Row 2498: SUCCESS - GRD02498, STU048, Drama (Elective), 81.0%
Row 2499: SUCCESS - GRD02499, STU049, Computer Science (Elective), 48.0%
Row 2500: SUCCESS - GRD02500, STU050, Robotics (Elective), 47.0%
Row 2501: SUCCESS - GRD02501, STU001, Physical Education (Elective), 50.0%
Row 2502: SUCCESS - GRD02502, STU002, Dance (Elective), 98.0%
Row 2503: SUCCESS - GRD02503, STU003, Cooking (Elective), 62.0%
Row 2504: SUCCESS - GRD02504, STU004, Photography (Elective), 91.0%
Row 2505: SUCCESS - GRD02505, STU005, Debate (Elective), 53.0%
Row 2506: SUCCESS - GRD02506, STU006, Music (Elective), 86.0%
Row 2507: SUCCESS - GRD02507, STU007, History (Core), 43.0%
Row 2508: SUCCESS - GRD02508, STU008, Mathematics (Core), 40.0%
Row 2509: SUCCESS - GRD02509, STU009, English (Core), 49.0%
Row 2510: SUCCESS - GRD02510, STU010, Science (Core), 92.0%
Row 2511: SUCCESS - GRD02511, STU011, Geography (Core), 55.0%
Row 2512: SUCCESS - GRD02512, STU012, Art (Elective), 82.0%
Row 2513: SUCCESS - GRD02513, STU013, Drama (Elective), 69.0%
Row 2514: SUCCESS - GRD02514, STU014, Computer Science (Elective), 47.0%
Row 2515: SUCCESS - GRD02515, STU015, Robotics (Elective), 99.0%
Row 2516: SUCCESS - GRD02516, STU016, Physical Education (Elective), 75.0%
Row 2517: SUCCESS - GRD02517, STU017, Dance (Elective), 99.0%
Row 2518: SUCCESS - GRD02518, STU018, Cooking (Elective), 40.0%
Row 2519: SUCCESS - GRD02519, STU019, Photography (Elective), 46.0%
Row 2520: SUCCESS - GRD02520, STU020, Debate (Elective), 94.0%
Row 2521: SUCCESS - GRD02521, STU021, Music (Elective), 89.0%
Row 2522: SUCCESS - GRD02522, STU022, History (Core), 63.0%
Row 2523: SUCCESS - GRD02523, STU023, Mathematics (Core), 67.0%
Row 2524: SUCCESS - GRD02524, STU024, English (Core), 61.0%
Row 2525: SUCCESS - GRD02525, STU025, Science (Core), 69.0%
Row 2526: SUCCESS - GRD02526, STU026, Geography (Core), 45.0%
Row 2527: SUCCESS - GRD02527, STU027, Art (Elective), 43.0%
Row 2528: SUCCESS - GRD02528, STU028, Drama (Elective), 50.0%
Row 2529: SUCCESS - GRD02529, STU029, Computer Science (Elective), 58.0%
Row 2530: SUCCESS - GRD02530, STU030, Robotics (Elective), 88.0%
Row 2531: SUCCESS - GRD02531, STU031, Physical Education (Elective), 93.0%
Row 2532: SUCCESS - GRD02532, STU032, Dance (Elective), 99.0%
Row 2533: SUCCESS - GRD02533, STU033, Cooking (Elective), 84.0%
Row 2534: SUCCESS - GRD02534, STU034, Photography (Elective), 49.0%
Row 2535: SUCCESS - GRD02535, STU035, Debate (Elective), 78.0%
Row 2536: SUCCESS - GRD02536, STU036, Music (Elective), 79.0%
Row 2537: SUCCESS - GRD02537, STU037, History (Core), 68.0%
Row 2538: SUCCESS - GRD02538, STU038, Mathematics (Core), 71.0%
Row 2539: SUCCESS - GRD02539, STU039, English (Core), 85.0%
Row 2540: SUCCESS - GRD02540, STU040, Science (Core), 45.0%
Row 2541: SUCCESS - GRD02541, STU041, Geography (Core), 96.0%
Row 2542: SUCCESS - GRD02542, STU042, Art (Elective), 84.0%
Row 2543: SUCCESS - GRD02543, STU043, Drama (Elective), 45.0%
Row 2544: SUCCESS - GRD02544, STU044, Computer Science (Elective), 74.0%
Row 2545: SUCCESS - GRD02545, STU045, Robotics (Elective), 94.0%
Row 2546: SUCCESS - GRD02546, STU046, Physical Education (Elective), 92.0%
Row 2547: SUCCESS - GRD02547, STU047, Dance (Elective), 67.0%
Row 2548: SUCCESS - GRD02548, STU048, Cooking (Elective), 86.0%
Row 2549: SUCCESS - GRD02549, STU049, Photography (Elective), 75.0%
Row 2550: SUCCESS - GRD02550, STU050, Debate (Elective), 90.0%
Row 2551: SUCCESS - GRD02551, STU001, Music (Elective), 97.0%
Row 2552: SUCCESS - GRD02552, STU002, History (Core), 92.0%
Row 2553: SUCCESS - GRD02553, STU003, Mathematics (Core), 100.0%
Row 2554: SUCCESS - GRD02554, STU004, English (Core), 62.0%
Row 2555: SUCCESS - GRD02555, STU005, Science (Core), 66.0%
Row 2556: SUCCESS - GRD02556, STU006, Geography (Core), 68.0%
Row 2557: SUCCESS - GRD02557, STU007, Art (Elective), 76.0%
Row 2558: SUCCESS - GRD02558, STU008, Drama (Elective), 71.0%
Row 2559: SUCCESS - GRD02559, STU009, Computer Science (Elective), 55.0%
Row 2560: SUCCESS - GRD02560, STU010, Robotics (Elective), 89.0%
Row 2561: SUCCESS - GRD02561, STU011, Physical Education (Elective), 87.0%
Row 2562: SUCCESS - GRD02562, STU012, Dance (Elective), 81.0%
Row 2563: SUCCESS - GRD02563, STU013, Cooking (Elective), 47.0%
Row 2564: SUCCESS - GRD02564, STU014, Photography (Elective), 69.0%
Row 2565: SUCCESS - GRD02565, STU015, Debate (Elective), 92.0%
Row 2566: SUCCESS - GRD02566, STU016, Music (Elective), 71.0%
Row 2567: SUCCESS - GRD02567, STU017, History (Core), 99.0%
Row 2568: SUCCESS - GRD02568, STU018, Mathematics (Core), 60.0%
Row 2569: SUCCESS - GRD02569, STU019, English (Core), 44.0%
Row 2570: SUCCESS - GRD02570, STU020, Science (Core), 50.0%
Row 2571: SUCCESS - GRD02571, STU021, Geography (Core), 49.0%
Row 2572: SUCCESS - GRD02572, STU022, Art (Elective), 41.0%
Row 2573: SUCCESS - GRD02573, STU023, Drama (Elective), 71.0%
Row 2574: SUCCESS - GRD02574, STU024, Computer Science (Elective), 99.0%
Row 2575: SUCCESS - GRD02575, STU025, Robotics (Elective), 77.0%
Row 2576: SUCCESS - GRD02576, STU026, Physical Education (Elective), 83.0%
Row 2577: SUCCESS - GRD02577, STU027, Dance (Elective), 96.0%
Row 2578: SUCCESS - GRD02578, STU028, Cooking (Elective), 90.0%
Row 2579: SUCCESS - GRD02579, STU029, Photography (Elective), 42.0%
Row 2580: SUCCESS - GRD02580, STU030, Debate (Elective), 59.0%
Row 2581: SUCCESS - GRD02581, STU031, Music (Elective), 68.0%
Row 2582: SUCCESS - GRD02582, STU032, History (Core), 57.0%
Row 2583: SUCCESS - GRD02583, STU033, Mathematics (Core), 68.0%
Row 2584: SUCCESS - GRD02584, STU034, English (Core), 89.0%
Row 2585: SUCCESS - GRD02585, STU035, Science (Core), 56.0%
Row 2586: SUCCESS - GRD02586, STU036, Geography (Core), 52.0%
Row 2587: SUCCESS - GRD02587, STU037, Art (Elective), 57.0%
Row 2588: SUCCESS - GRD02588, STU038, Drama (Elective), 98.0%
Row 2589: SUCCESS - GRD02589, STU039, Computer Science (Elective), 52.0%
Row 2590: SUCCESS - GRD02590, STU040, Robotics (Elective), 75.0%
Row 2591: SUCCESS - GRD02591, STU041, Physical Education (Elective), 83.0%
Row 2592: SUCCESS - GRD02592, STU042, Dance (Elective), 68.0%
Row 2593: SUCCESS - GRD02593, STU043, Cooking (Elective), 46.0%
Row 2594: SUCCESS - GRD02594, STU044, Photography (Elective), 80.0%
Row 2595: SUCCESS - GRD02595, STU045, Debate (Elective), 95.0%
Row 2596: SUCCESS - GRD02596, STU046, Music (Elective), 68.0%
Row 2597: SUCCESS - GRD02597, STU047, History (Core), 43.0%
Row 2598: SUCCESS - GRD02598, STU048, Mathematics (Core), 44.0%
Row 2599: SUCCESS - GRD02599, STU049, English (Core), 92.0%
Row 2600: SUCCESS - GRD02600, STU050, Science (Core), 89.0%
Row 2601: SUCCESS - GRD02601, STU001, Geography (Core), 79.0%
Row 2602: SUCCESS - GRD02602, STU002, Art (Elective), 59.0%
Row 2603: SUCCESS - GRD02603, STU003, Drama (Elective), 71.0%
Row 2604: SUCCESS - GRD02604, STU004, Computer Science (Elective), 65.0%
Row 2605: SUCCESS - GRD02605, STU005, Robotics (Elective), 40.0%
Row 2606: SUCCESS - GRD02606, STU006, Physical Education (Elective), 51.0%
Row 2607: SUCCESS - GRD02607, STU007, Dance (Elective), 95.0%
Row 2608: SUCCESS - GRD02608, STU008, Cooking (Elective), 42.0%
Row 2609: SUCCESS - GRD02609, STU009, Photography (Elective), 76.0%
Row 2610: SUCCESS - GRD02610, STU010, Debate (Elective), 46.0%
Row 2611: SUCCESS - GRD02611, STU011, Music (Elective), 80.0%
Row 2612: SUCCESS - GRD02612, STU012, History (Core), 100.0%
Row 2613: SUCCESS - GRD02613, STU013, Mathematics (Core), 90.0%
Row 2614: SUCCESS - GRD02614, STU014, English (Core), 80.0%
Row 2615: SUCCESS - GRD02615, STU015, Science (Core), 69.0%
Row 2616: SUCCESS - GRD02616, STU016, Geography (Core), 96.0%
Row 2617: SUCCESS - GRD02617, STU017, Art (Elective), 40.0%
Row 2618: SUCCESS - GRD02618, STU018, Drama (Elective), 51.0%
Row 2619: SUCCESS - GRD02619, STU019, Computer Science (Elective), 42.0%
Row 2620: SUCCESS - GRD02620, STU020, Robotics (Elective), 91.0%
Row 2621: SUCCESS - GRD02621, STU021, Physical Education (Elective), 86.0%
Row 2622: SUCCESS - GRD02622, STU022, Dance (Elective), 48.0%
Row 2623: SUCCESS - GRD02623, STU023, Cooking (Elective), 82.0%
Row 2624: SUCCESS - GRD02624, STU024, Photography (Elective), 96.0%
Row 2625: SUCCESS - GRD02625, STU025, Debate (Elective), 44.0%
Row 2626: SUCCESS - GRD02626, STU026, Music (Elective), 91.0%
Row 2627: SUCCESS - GRD02627, STU027, History (Core), 88.0%
Row 2628: SUCCESS - GRD02628, STU028, Mathematics (Core), 47.0%
Row 2629: SUCCESS - GRD02629, STU029, English (Core), 98.0%
Row 2630: SUCCESS - GRD02630, STU030, Science (Core), 62.0%
Row 2631: SUCCESS - GRD02631, STU031, Geography (Core), 62.0%
Row 2632: SUCCESS - GRD02632, STU032, Art (Elective), 79.0%
Row 2633: SUCCESS - GRD02633, STU033, Drama (Elective), 65.0%
Row 2634: SUCCESS - GRD02634, STU034, Computer Science (Elective), 92.0%
Row 2635: SUCCESS - GRD02635, STU035, Robotics (Elective), 57.0%
Row 2636: SUCCESS - GRD02636, STU036, Physical Education (Elective), 84.0%
Row 2637: SUCCESS - GRD02637, STU037, Dance (Elective), 63.0%
Row 2638: SUCCESS - GRD02638, STU038, Cooking (Elective), 98.0%
Row 2639: SUCCESS - GRD02639, STU039, Photography (Elective), 76.0%
Row 2640: SUCCESS - GRD02640, STU040, Debate (Elective), 75.0%
Row 2641: SUCCESS - GRD02641, STU041, Music (Elective), 68.0%
Row 2642: SUCCESS - GRD02642, STU042, History (Core), 80.0%
Row 2643: SUCCESS - GRD02643, STU043, Mathematics (Core), 57.0%
Row 2644: SUCCESS - GRD02644, STU044, English (Core), 66.0%
Row 2645: SUCCESS - GRD02645, STU045, Science (Core), 54.0%
Row 2646: SUCCESS - GRD02646, STU046, Geography (Core), 81.0%
Row 2647: SUCCESS - GRD02647, STU047, Art (Elective), 99.0%
Row 2648: SUCCESS - GRD02648, STU048, Drama (Elective), 73.0%
Row 2649: SUCCESS - GRD02649, STU049, Computer Science (Elective), 42.0%
Row 2650: SUCCESS - GRD02650, STU050, Robotics (Elective), 48.0%
Row 2651: SUCCESS - GRD02651, STU001, Physical Education (Elective), 89.0%
Row 2652: SUCCESS - GRD02652, STU002, Dance (Elective), 80.0%
Row 2653: SUCCESS - GRD02653, STU003, Cooking (Elective), 72.0%
Row 2654: SUCCESS - GRD02654, STU004, Photography (Elective), 99.0%
Row 2655: SUCCESS - GRD02655, STU005, Debate (Elective), 43.0%
Row 2656: SUCCESS - GRD02656, STU006, Music (Elective), 67.0%
Row 2657: SUCCESS - GRD02657, STU007, History (Core), 73.0%
Row 2658: SUCCESS - GRD02658, STU008, Mathematics (Core), 76.0%
Row 2659: SUCCESS - GRD02659, STU009, English (Core), 93.0%
Row 2660: SUCCESS - GRD02660, STU010, Science (Core), 78.0%
Row 2661: SUCCESS - GRD02661, STU011, Geography (Core), 64.0%
Row 2662: SUCCESS - GRD02662, STU012, Art (Elective), 98.0%
Row 2663: SUCCESS - GRD02663, STU013, Drama (Elective), 88.0%
Row 2664: SUCCESS - GRD02664, STU014, Computer Science (Elective), 61.0%
Row 2665: SUCCESS - GRD02665, STU015, Robotics (Elective), 82.0%
Row 2666: SUCCESS - GRD02666, STU016, Physical Education (Elective), 96.0%
Row 2667: SUCCESS - GRD02667, STU017, Dance (Elective), 55.0%
Row 2668: SUCCESS - GRD02668, STU018, Cooking (Elective), 80.0%
Row 2669: SUCCESS - GRD02669, STU019, Photography (Elective), 45.0%
Row 2670: SUCCESS - GRD02670, STU020, Debate (Elective), 43.0%
Row 2671: SUCCESS - GRD02671, STU021, Music (Elective), 41.0%
Row 2672: SUCCESS - GRD02672, STU022, History (Core), 49.0%
Row 2673: SUCCESS - GRD02673, STU023, Mathematics (Core), 84.0%
Row 2674: SUCCESS - GRD02674, STU024, English (Core), 77.0%
Row 2675: SUCCESS - GRD02675, STU025, Science (Core), 49.0%
Row 2676: SUCCESS - GRD02676, STU026, Geography (Core), 71.0%
Row 2677: SUCCESS - GRD02677, STU027, Art (Elective), 96.0%
Row 2678: SUCCESS - GRD02678, STU028, Drama (Elective), 64.0%
Row 2679: SUCCESS - GRD02679, STU029, Computer Science (Elective), 100.0%
Row 2680: SUCCESS - GRD02680, STU030, Robotics (Elective), 58.0%
Row 2681: SUCCESS - GRD02681, STU031, Physical Education (Elective), 45.0%
Row 2682: SUCCESS - GRD02682, STU032, Dance (Elective), 64.0%
Row 2683: SUCCESS - GRD02683, STU033, Cooking (Elective), 64.0%
Row 2684: SUCCESS - GRD02684, STU034, Photography (Elective), 57.0%
Row 2685: SUCCESS - GRD02685, STU035, Debate (Elective), 51.0%
Row 2686: SUCCESS - GRD02686, STU036, Music (Elective), 54.0%
Row 2687: SUCCESS - GRD02687, STU037, History (Core), 43.0%
Row 2688: SUCCESS - GRD02688, STU038, Mathematics (Core), 40.0%
Row 2689: SUCCESS - GRD02689, STU039, English (Core), 95.0%
Row 2690: SUCCESS - GRD02690, STU040, Science (Core), 91.0%
Row 2691: SUCCESS - GRD02691, STU041, Geography (Core), 82.0%
Row 2692: SUCCESS - GRD02692, STU042, Art (Elective), 47.0%
Row 2693: SUCCESS - GRD02693, STU043, Drama (Elective), 69.0%
Row 2694: SUCCESS - GRD02694, STU044, Computer Science (Elective), 88.0%
Row 2695: SUCCESS - GRD02695, STU045, Robotics (Elective), 89.0%
Row 2696: SUCCESS - GRD02696, STU046, Physical Education (Elective), 91.0%
Row 2697: SUCCESS - GRD02697, STU047, Dance (Elective), 56.0%
Row 2698: SUCCESS - GRD02698, STU048, Cooking (Elective), 53.0%
Row 2699: SUCCESS - GRD02699, STU049, Photography (Elective), 99.0%
Row 2700: SUCCESS - GRD02700, STU050, Debate (Elective), 60.0%
Row 2701: SUCCESS - GRD02701, STU001, Music (Elective), 46.0%
Row 2702: SUCCESS - GRD02702, STU002, History (Core), 68.0%
Row 2703: SUCCESS - GRD02703, STU003, Mathematics (Core), 47.0%
Row 2704: SUCCESS - GRD02704, STU004, English (Core), 87.0%
Row 2705: SUCCESS - GRD02705, STU005, Science (Core), 57.0%
Row 2706: SUCCESS - GRD02706, STU006, Geography (Core), 50.0%
Row 2707: SUCCESS - GRD02707, STU007, Art (Elective), 80.0%
Row 2708: SUCCESS - GRD02708, STU008, Drama (Elective), 48.0%
Row 2709: SUCCESS - GRD02709, STU009, Computer Science (Elective), 95.0%
Row 2710: SUCCESS - GRD02710, STU010, Robotics (Elective), 82.0%
Row 2711: SUCCESS - GRD02711, STU011, Physical Education (Elective), 47.0%
Row 2712: SUCCESS - GRD02712, STU012, Dance (Elective), 50.0%
Row 2713: SUCCESS - GRD02713, STU013, Cooking (Elective), 81.0%
Row 2714: SUCCESS - GRD02714, STU014, Photography (Elective), 73.0%
Row 2715: SUCCESS - GRD02715, STU015, Debate (Elective), 83.0%
Row 2716: SUCCESS - GRD02716, STU016, Music (Elective), 63.0%
Row 2717: SUCCESS - GRD02717, STU017, History (Core), 89.0%
Row 2718: SUCCESS - GRD02718, STU018, Mathematics (Core), 76.0%
Row 2719: SUCCESS - GRD02719, STU019, English (Core), 77.0%
Row 2720: SUCCESS - GRD02720, STU020, Science (Core), 47.0%
Row 2721: SUCCESS - GRD02721, STU021, Geography (Core), 87.0%
Row 2722: SUCCESS - GRD02722, STU022, Art (Elective), 65.0%
Row 2723: SUCCESS - GRD02723, STU023, Drama (Elective), 91.0%
Row 2724: SUCCESS - GRD02724, STU024, Computer Science (Elective), 86.0%
Row 2725: SUCCESS - GRD02725, STU025, Robotics (Elective), 68.0%
Row 2726: SUCCESS - GRD02726, STU026, Physical Education (Elective), 57.0%
Row 2727: SUCCESS - GRD02727, STU027, Dance (Elective), 55.0%
Row 2728: SUCCESS - GRD02728, STU028, Cooking (Elective), 81.0%
Row 2729: SUCCESS - GRD02729, STU029, Photography (Elective), 95.0%
Row 2730: SUCCESS - GRD02730, STU030, Debate (Elective), 59.0%
Row 2731: SUCCESS - GRD02731, STU031, Music (Elective), 62.0%
Row 2732: SUCCESS - GRD02732, STU032, History (Core), 81.0%
Row 2733: SUCCESS - GRD02733, STU033, Mathematics (Core), 85.0%
Row 2734: SUCCESS - GRD02734, STU034, English (Core), 79.0%
Row 2735: SUCCESS - GRD02735, STU035, Science (Core), 71.0%
Row 2736: SUCCESS - GRD02736, STU036, Geography (Core), 81.0%
Row 2737: SUCCESS - GRD02737, STU037, Art (Elective), 80.0%
Row 2738: SUCCESS - GRD02738, STU038, Drama (Elective), 53.0%
Row 2739: SUCCESS - GRD02739, STU039, Computer Science (Elective), 69.0%
Row 2740: SUCCESS - GRD02740, STU040, Robotics (Elective), 84.0%
Row 2741: SUCCESS - GRD02741, STU041, Physical Education (Elective), 50.0%
Row 2742: SUCCESS - GRD02742, STU042, Dance (Elective), 81.0%
Row 2743: SUCCESS - GRD02743, STU043, Cooking (Elective), 62.0%
Row 2744: SUCCESS - GRD02744, STU044, Photography (Elective), 60.0%
Row 2745: SUCCESS - GRD02745, STU045, Debate (Elective), 42.0%
Row 2746: SUCCESS - GRD02746, STU046, Music (Elective), 93.0%
Row 2747: SUCCESS - GRD02747, STU047, History (Core), 62.0%
Row 2748: SUCCESS - GRD02748, STU048, Mathematics (Core), 60.0%
Row 2749: SUCCESS - GRD02749, STU049, English (Core), 79.0%
Row 2750: SUCCESS - GRD02750, STU050, Science (Core), 66.0%
Row 2751: SUCCESS - GRD02751, STU001, Geography (Core), 53.0%
Row 2752: SUCCESS - GRD02752, STU002, Art (Elective), 55.0%
Row 2753: SUCCESS - GRD02753, STU003, Drama (Elective), 85.0%
Row 2754: SUCCESS - GRD02754, STU004, Computer Science (Elective), 48.0%
Row 2755: SUCCESS - GRD02755, STU005, Robotics (Elective), 61.0%
Row 2756: SUCCESS - GRD02756, STU006, Physical Education (Elective), 71.0%
Row 2757: SUCCESS - GRD02757, STU007, Dance (Elective), 91.0%
Row 2758: SUCCESS - GRD02758, STU008, Cooking (Elective), 43.0%
Row 2759: SUCCESS - GRD02759, STU009, Photography (Elective), 60.0%
Row 2760: SUCCESS - GRD02760, STU010, Debate (Elective), 63.0%
Row 2761: SUCCESS - GRD02761, STU011, Music (Elective), 46.0%
Row 2762: SUCCESS - GRD02762, STU012, History (Core), 53.0%
Row 2763: SUCCESS - GRD02763, STU013, Mathematics (Core), 72.0%
Row 2764: SUCCESS - GRD02764, STU014, English (Core), 76.0%
Row 2765: SUCCESS - GRD02765, STU015, Science (Core), 55.0%
Row 2766: SUCCESS - GRD02766, STU016, Geography (Core), 75.0%
Row 2767: SUCCESS - GRD02767, STU017, Art (Elective), 87.0%
Row 2768: SUCCESS - GRD02768, STU018, Drama (Elective), 58.0%
Row 2769: SUCCESS - GRD02769, STU019, Computer Science (Elective), 61.0%
Row 2770: SUCCESS - GRD02770, STU020, Robotics (Elective), 83.0%
Row 2771: SUCCESS - GRD02771, STU021, Physical Education (Elective), 46.0%
Row 2772: SUCCESS - GRD02772, STU022, Dance (Elective), 65.0%
Row 2773: SUCCESS - GRD02773, STU023, Cooking (Elective), 55.0%
Row 2774: SUCCESS - GRD02774, STU024, Photography (Elective), 60.0%
Row 2775: SUCCESS - GRD02775, STU025, Debate (Elective), 72.0%
Row 2776: SUCCESS - GRD02776, STU026, Music (Elective), 96.0%
Row 2777: SUCCESS - GRD02777, STU027, History (Core), 65.0%
Row 2778: SUCCESS - GRD02778, STU028, Mathematics (Core), 67.0%
Row 2779: SUCCESS - GRD02779, STU029, English (Core), 85.0%
Row 2780: SUCCESS - GRD02780, STU030, Science (Core), 50.0%
Row 2781: SUCCESS - GRD02781, STU031, Geography (Core), 76.0%
Row 2782: SUCCESS - GRD02782, STU032, Art (Elective), 52.0%
Row 2783: SUCCESS - GRD02783, STU033, Drama (Elective), 64.0%
Row 2784: SUCCESS - GRD02784, STU034, Computer Science (Elective), 98.0%
Row 2785: SUCCESS - GRD02785, STU035, Robotics (Elective), 43.0%
Row 2786: SUCCESS - GRD02786, STU036, Physical Education (Elective), 47.0%
Row 2787: SUCCESS - GRD02787, STU037, Dance (Elective), 54.0%
Row 2788: SUCCESS - GRD02788, STU038, Cooking (Elective), 87.0%
Row 2789: SUCCESS - GRD02789, STU039, Photography (Elective), 99.0%
Row 2790: SUCCESS - GRD02790, STU040, Debate (Elective), 100.0%
Row 2791: SUCCESS - GRD02791, STU041, Music (Elective), 78.0%
Row 2792: SUCCESS - GRD02792, STU042, History (Core), 56.0%
Row 2793: SUCCESS - GRD02793, STU043, Mathematics (Core), 59.0%
Row 2794: SUCCESS - GRD02794, STU044, English (Core), 69.0%
Row 2795: SUCCESS - GRD02795, STU045, Science (Core), 56.0%
Row 2796: SUCCESS - GRD02796, STU046, Geography (Core), 88.0%
Row 2797: SUCCESS - GRD02797, STU047, Art (Elective), 70.0%
Row 2798: SUCCESS - GRD02798, STU048, Drama (Elective), 41.0%
Row 2799: SUCCESS - GRD02799, STU049, Computer Science (Elective), 47.0%
Row 2800: SUCCESS - GRD02800, STU050, Robotics (Elective), 48.0%
Row 2801: SUCCESS - GRD02801, STU001, Physical Education (Elective), 74.0%
Row 2802: SUCCESS - GRD02802, STU002, Dance (Elective), 76.0%
Row 2803: SUCCESS - GRD02803, STU003, Cooking (Elective), 41.0%
Row 2804: SUCCESS - GRD02804, STU004, Photography (Elective), 91.0%
Row 2805: SUCCESS - GRD02805, STU005, Debate (Elective), 83.0%
Row 2806: SUCCESS - GRD02806, STU006, Music (Elective), 49.0%
Row 2807: SUCCESS - GRD02807, STU007, History (Core), 84.0%
Row 2808: SUCCESS - GRD02808, STU008, Mathematics (Core), 53.0%
Row 2809: SUCCESS - GRD02809, STU009, English (Core), 59.0%
Row 2810: SUCCESS - GRD02810, STU010, Science (Core), 69.0%
Row 2811: SUCCESS - GRD02811, STU011, Geography (Core), 87.0%
Row 2812: SUCCESS - GRD02812, STU012, Art (Elective), 52.0%
Row 2813: SUCCESS - GRD02813, STU013, Drama (Elective), 54.0%
