GradeRecordID,StudentID,SubjectName,SubjectType,Grade
GRD02517,STU017,Dance,Elective,99
GRD02518,STU018,Cooking,Elective,40
GRD02519,STU019,Photography,Elective,46
GRD02520,STU020,Debate,Elective,94
GRD02521,STU021,Music,Elective,89
GRD02522,STU022,History,Core,63
GRD02523,STU023,Mathematics,Core,67
GRD02524,STU024,English,Core,61
GRD02525,STU025,Science,Core,69
GRD02526,STU026,Geography,Core,45
GRD02527,STU027,Art,Elective,43
GRD02528,STU028,Drama,Elective,50
GRD02529,STU029,Computer Science,Elective,58
GRD02530,STU030,Robotics,Elective,88
GRD02531,STU031,Physical Education,Elective,93
GRD02532,STU032,Dance,Elective,99
GRD02533,STU033,Cooking,Elective,84
GRD02534,STU034,Photography,Elective,49
GRD02535,STU035,Debate,Elective,78
GRD02536,STU036,Music,Elective,79
GRD02537,STU037,History,Core,68
GRD02538,STU038,Mathematics,Core,71
GRD02539,STU039,English,Core,85
GRD02540,STU040,Science,Core,45
GRD02541,STU041,Geography,Core,96
GRD02542,STU042,Art,Elective,84
GRD02543,STU043,Drama,Elective,45
GRD02544,STU044,Computer Science,Elective,74
GRD02545,STU045,Robotics,Elective,94
GRD02546,STU046,Physical Education,Elective,92
GRD02547,STU047,Dance,Elective,67
GRD02548,STU048,Cooking,Elective,86
GRD02549,STU049,Photography,Elective,75
GRD02550,STU050,Debate,Elective,90
GRD02551,STU001,Music,Elective,97
GRD02552,STU002,History,Core,92
GRD02553,STU003,Mathematics,Core,100
GRD02554,STU004,English,Core,62
GRD02555,STU005,Science,Core,66
GRD02556,STU006,Geography,Core,68
GRD02557,STU007,Art,Elective,76
GRD02558,STU008,Drama,Elective,71
GRD02559,STU009,Computer Science,Elective,55
GRD02560,STU010,Robotics,Elective,89
GRD02561,STU011,Physical Education,Elective,87
GRD02562,STU012,Dance,Elective,81
GRD02563,STU013,Cooking,Elective,47
GRD02564,STU014,Photography,Elective,69
GRD02565,STU015,Debate,Elective,92
GRD02566,STU016,Music,Elective,71
GRD02567,STU017,History,Core,99
GRD02568,STU018,Mathematics,Core,60
GRD02569,STU019,English,Core,44
GRD02570,STU020,Science,Core,50
GRD02571,STU021,Geography,Core,49
GRD02572,STU022,Art,Elective,41
GRD02573,STU023,Drama,Elective,71
GRD02574,STU024,Computer Science,Elective,99
GRD02575,STU025,Robotics,Elective,77
GRD02576,STU026,Physical Education,Elective,83
GRD02577,STU027,Dance,Elective,96
GRD02578,STU028,Cooking,Elective,90
GRD02579,STU029,Photography,Elective,42
GRD02580,STU030,Debate,Elective,59
GRD02581,STU031,Music,Elective,68
GRD02582,STU032,History,Core,57
GRD02583,STU033,Mathematics,Core,68
GRD02584,STU034,English,Core,89
GRD02585,STU035,Science,Core,56
GRD02586,STU036,Geography,Core,52
GRD02587,STU037,Art,Elective,57
GRD02588,STU038,Drama,Elective,98
GRD02589,STU039,Computer Science,Elective,52
GRD02590,STU040,Robotics,Elective,75
GRD02591,STU041,Physical Education,Elective,83
GRD02592,STU042,Dance,Elective,68
GRD02593,STU043,Cooking,Elective,46
GRD02594,STU044,Photography,Elective,80
GRD02595,STU045,Debate,Elective,95
GRD02596,STU046,Music,Elective,68
GRD02597,STU047,History,Core,43
GRD02598,STU048,Mathematics,Core,44
GRD02599,STU049,English,Core,92
GRD02600,STU050,Science,Core,89
GRD02601,STU001,Geography,Core,79
GRD02602,STU002,Art,Elective,59
GRD02603,STU003,Drama,Elective,71
GRD02604,STU004,Computer Science,Elective,65
GRD02605,STU005,Robotics,Elective,40
GRD02606,STU006,Physical Education,Elective,51
GRD02607,STU007,Dance,Elective,95
GRD02608,STU008,Cooking,Elective,42
GRD02609,STU009,Photography,Elective,76
GRD02610,STU010,Debate,Elective,46
GRD02611,STU011,Music,Elective,80
GRD02612,STU012,History,Core,100
GRD02613,STU013,Mathematics,Core,90
GRD02614,STU014,English,Core,80
GRD02615,STU015,Science,Core,69
GRD02616,STU016,Geography,Core,96
GRD02617,STU017,Art,Elective,40
GRD02618,STU018,Drama,Elective,51
GRD02619,STU019,Computer Science,Elective,42
GRD02620,STU020,Robotics,Elective,91
GRD02621,STU021,Physical Education,Elective,86
GRD02622,STU022,Dance,Elective,48
GRD02623,STU023,Cooking,Elective,82
GRD02624,STU024,Photography,Elective,96
GRD02625,STU025,Debate,Elective,44
GRD02626,STU026,Music,Elective,91
GRD02627,STU027,History,Core,88
GRD02628,STU028,Mathematics,Core,47
GRD02629,STU029,English,Core,98
GRD02630,STU030,Science,Core,62
GRD02631,STU031,Geography,Core,62
GRD02632,STU032,Art,Elective,79
GRD02633,STU033,Drama,Elective,65
GRD02634,STU034,Computer Science,Elective,92
GRD02635,STU035,Robotics,Elective,57
GRD02636,STU036,Physical Education,Elective,84
GRD02637,STU037,Dance,Elective,63
GRD02638,STU038,Cooking,Elective,98
GRD02639,STU039,Photography,Elective,76
GRD02640,STU040,Debate,Elective,75
GRD02641,STU041,Music,Elective,68
GRD02642,STU042,History,Core,80
GRD02643,STU043,Mathematics,Core,57
GRD02644,STU044,English,Core,66
GRD02645,STU045,Science,Core,54
GRD02646,STU046,Geography,Core,81
GRD02647,STU047,Art,Elective,99
GRD02648,STU048,Drama,Elective,73
GRD02649,STU049,Computer Science,Elective,42
GRD02650,STU050,Robotics,Elective,48
GRD02651,STU001,Physical Education,Elective,89
GRD02652,STU002,Dance,Elective,80
GRD02653,STU003,Cooking,Elective,72
GRD02654,STU004,Photography,Elective,99
GRD02655,STU005,Debate,Elective,43
GRD02656,STU006,Music,Elective,67
GRD02657,STU007,History,Core,73
GRD02658,STU008,Mathematics,Core,76
GRD02659,STU009,English,Core,93
GRD02660,STU010,Science,Core,78
GRD02661,STU011,Geography,Core,64
GRD02662,STU012,Art,Elective,98
GRD02663,STU013,Drama,Elective,88
GRD02664,STU014,Computer Science,Elective,61
GRD02665,STU015,Robotics,Elective,82
GRD02666,STU016,Physical Education,Elective,96
GRD02667,STU017,Dance,Elective,55
GRD02668,STU018,Cooking,Elective,80
GRD02669,STU019,Photography,Elective,45
GRD02670,STU020,Debate,Elective,43
GRD02671,STU021,Music,Elective,41
GRD02672,STU022,History,Core,49
GRD02673,STU023,Mathematics,Core,84
GRD02674,STU024,English,Core,77
GRD02675,STU025,Science,Core,49
GRD02676,STU026,Geography,Core,71
GRD02677,STU027,Art,Elective,96
GRD02678,STU028,Drama,Elective,64
GRD02679,STU029,Computer Science,Elective,100
GRD02680,STU030,Robotics,Elective,58
GRD02681,STU031,Physical Education,Elective,45
GRD02682,STU032,Dance,Elective,64
GRD02683,STU033,Cooking,Elective,64
GRD02684,STU034,Photography,Elective,57
GRD02685,STU035,Debate,Elective,51
GRD02686,STU036,Music,Elective,54
GRD02687,STU037,History,Core,43
GRD02688,STU038,Mathematics,Core,40
GRD02689,STU039,English,Core,95
GRD02690,STU040,Science,Core,91
GRD02691,STU041,Geography,Core,82
GRD02692,STU042,Art,Elective,47
GRD02693,STU043,Drama,Elective,69
GRD02694,STU044,Computer Science,Elective,88
GRD02695,STU045,Robotics,Elective,89
GRD02696,STU046,Physical Education,Elective,91
GRD02697,STU047,Dance,Elective,56
GRD02698,STU048,Cooking,Elective,53
GRD02699,STU049,Photography,Elective,99
GRD02700,STU050,Debate,Elective,60
GRD02701,STU001,Music,Elective,46
GRD02702,STU002,History,Core,68
GRD02703,STU003,Mathematics,Core,47
GRD02704,STU004,English,Core,87
GRD02705,STU005,Science,Core,57
GRD02706,STU006,Geography,Core,50
GRD02707,STU007,Art,Elective,80
GRD02708,STU008,Drama,Elective,48
GRD02709,STU009,Computer Science,Elective,95
GRD02710,STU010,Robotics,Elective,82
GRD02711,STU011,Physical Education,Elective,47
GRD02712,STU012,Dance,Elective,50
GRD02713,STU013,Cooking,Elective,81
GRD02714,STU014,Photography,Elective,73
GRD02715,STU015,Debate,Elective,83
GRD02716,STU016,Music,Elective,63
GRD02717,STU017,History,Core,89
GRD02718,STU018,Mathematics,Core,76
GRD02719,STU019,English,Core,77
GRD02720,STU020,Science,Core,47
GRD02721,STU021,Geography,Core,87
GRD02722,STU022,Art,Elective,65
GRD02723,STU023,Drama,Elective,91
GRD02724,STU024,Computer Science,Elective,86
GRD02725,STU025,Robotics,Elective,68
GRD02726,STU026,Physical Education,Elective,57
GRD02727,STU027,Dance,Elective,55
GRD02728,STU028,Cooking,Elective,81
GRD02729,STU029,Photography,Elective,95
GRD02730,STU030,Debate,Elective,59
GRD02731,STU031,Music,Elective,62
GRD02732,STU032,History,Core,81
GRD02733,STU033,Mathematics,Core,85
GRD02734,STU034,English,Core,79
GRD02735,STU035,Science,Core,71
GRD02736,STU036,Geography,Core,81
GRD02737,STU037,Art,Elective,80
GRD02738,STU038,Drama,Elective,53
GRD02739,STU039,Computer Science,Elective,69
GRD02740,STU040,Robotics,Elective,84
GRD02741,STU041,Physical Education,Elective,50
GRD02742,STU042,Dance,Elective,81
GRD02743,STU043,Cooking,Elective,62
GRD02744,STU044,Photography,Elective,60
GRD02745,STU045,Debate,Elective,42
GRD02746,STU046,Music,Elective,93
GRD02747,STU047,History,Core,62
GRD02748,STU048,Mathematics,Core,60
GRD02749,STU049,English,Core,79
GRD02750,STU050,Science,Core,66
GRD02751,STU001,Geography,Core,53
GRD02752,STU002,Art,Elective,55
GRD02753,STU003,Drama,Elective,85
GRD02754,STU004,Computer Science,Elective,48
GRD02755,STU005,Robotics,Elective,61
GRD02756,STU006,Physical Education,Elective,71
GRD02757,STU007,Dance,Elective,91
GRD02758,STU008,Cooking,Elective,43
GRD02759,STU009,Photography,Elective,60
GRD02760,STU010,Debate,Elective,63
GRD02761,STU011,Music,Elective,46
GRD02762,STU012,History,Core,53
GRD02763,STU013,Mathematics,Core,72
GRD02764,STU014,English,Core,76
GRD02765,STU015,Science,Core,55
GRD02766,STU016,Geography,Core,75
GRD02767,STU017,Art,Elective,87
GRD02768,STU018,Drama,Elective,58
GRD02769,STU019,Computer Science,Elective,61
GRD02770,STU020,Robotics,Elective,83
GRD02771,STU021,Physical Education,Elective,46
GRD02772,STU022,Dance,Elective,65
GRD02773,STU023,Cooking,Elective,55
GRD02774,STU024,Photography,Elective,60
GRD02775,STU025,Debate,Elective,72
GRD02776,STU026,Music,Elective,96
GRD02777,STU027,History,Core,65
GRD02778,STU028,Mathematics,Core,67
GRD02779,STU029,English,Core,85
GRD02780,STU030,Science,Core,50
GRD02781,STU031,Geography,Core,76
GRD02782,STU032,Art,Elective,52
GRD02783,STU033,Drama,Elective,64
GRD02784,STU034,Computer Science,Elective,98
GRD02785,STU035,Robotics,Elective,43
GRD02786,STU036,Physical Education,Elective,47
GRD02787,STU037,Dance,Elective,54
GRD02788,STU038,Cooking,Elective,87
GRD02789,STU039,Photography,Elective,99
GRD02790,STU040,Debate,Elective,100
GRD02791,STU041,Music,Elective,78
GRD02792,STU042,History,Core,56
GRD02793,STU043,Mathematics,Core,59
GRD02794,STU044,English,Core,69
GRD02795,STU045,Science,Core,56
GRD02796,STU046,Geography,Core,88
GRD02797,STU047,Art,Elective,70
GRD02798,STU048,Drama,Elective,41
GRD02799,STU049,Computer Science,Elective,47
GRD02800,STU050,Robotics,Elective,48
GRD02801,STU001,Physical Education,Elective,74
GRD02802,STU002,Dance,Elective,76
GRD02803,STU003,Cooking,Elective,41
GRD02804,STU004,Photography,Elective,91
GRD02805,STU005,Debate,Elective,83
GRD02806,STU006,Music,Elective,49
GRD02807,STU007,History,Core,84
GRD02808,STU008,Mathematics,Core,53
GRD02809,STU009,English,Core,59
GRD02810,STU010,Science,Core,69
GRD02811,STU011,Geography,Core,87
GRD02812,STU012,Art,Elective,52
GRD02813,STU013,Drama,Elective,54
GRD02814,STU014,Computer Science,Elective,50
GRD02815,STU015,Robotics,Elective,66
GRD02816,STU016,Physical Education,Elective,73
GRD02817,STU017,Dance,Elective,62
GRD02818,STU018,Cooking,Elective,90
GRD02819,STU019,Photography,Elective,84
GRD02820,STU020,Debate,Elective,42
GRD02821,STU021,Music,Elective,56
GRD02822,STU022,History,Core,72
GRD02823,STU023,Mathematics,Core,88
GRD02824,STU024,English,Core,76
GRD02825,STU025,Science,Core,42
GRD02826,STU026,Geography,Core,84
GRD02827,STU027,Art,Elective,93
GRD02828,STU028,Drama,Elective,74
GRD02829,STU029,Computer Science,Elective,81
GRD02830,STU030,Robotics,Elective,98
GRD02831,STU031,Physical Education,Elective,57
GRD02832,STU032,Dance,Elective,86
GRD02833,STU033,Cooking,Elective,46
GRD02834,STU034,Photography,Elective,56
GRD02835,STU035,Debate,Elective,46
GRD02836,STU036,Music,Elective,59
GRD02837,STU037,History,Core,57
GRD02838,STU038,Mathematics,Core,69
GRD02839,STU039,English,Core,44
GRD02840,STU040,Science,Core,58
GRD02841,STU041,Geography,Core,100
GRD02842,STU042,Art,Elective,92
GRD02843,STU043,Drama,Elective,56
GRD02844,STU044,Computer Science,Elective,64
GRD02845,STU045,Robotics,Elective,51
GRD02846,STU046,Physical Education,Elective,50
GRD02847,STU047,Dance,Elective,95
GRD02848,STU048,Cooking,Elective,66
GRD02849,STU049,Photography,Elective,54
GRD02850,STU050,Debate,Elective,52
GRD02851,STU001,Music,Elective,80
GRD02852,STU002,History,Core,63
GRD02853,STU003,Mathematics,Core,52
GRD02854,STU004,English,Core,40
GRD02855,STU005,Science,Core,86
GRD02856,STU006,Geography,Core,48
GRD02857,STU007,Art,Elective,69
GRD02858,STU008,Drama,Elective,45
GRD02859,STU009,Computer Science,Elective,90
GRD02860,STU010,Robotics,Elective,99
GRD02861,STU011,Physical Education,Elective,96
GRD02862,STU012,Dance,Elective,80
GRD02863,STU013,Cooking,Elective,80
GRD02864,STU014,Photography,Elective,67
GRD02865,STU015,Debate,Elective,51
GRD02866,STU016,Music,Elective,100
GRD02867,STU017,History,Core,71
GRD02868,STU018,Mathematics,Core,49
GRD02869,STU019,English,Core,67
GRD02870,STU020,Science,Core,57
GRD02871,STU021,Geography,Core,98
GRD02872,STU022,Art,Elective,98
GRD02873,STU023,Drama,Elective,82
GRD02874,STU024,Computer Science,Elective,83
GRD02875,STU025,Robotics,Elective,40
GRD02876,STU026,Physical Education,Elective,96
GRD02877,STU027,Dance,Elective,65
GRD02878,STU028,Cooking,Elective,45
GRD02879,STU029,Photography,Elective,80
GRD02880,STU030,Debate,Elective,52
GRD02881,STU031,Music,Elective,99
GRD02882,STU032,History,Core,74
GRD02883,STU033,Mathematics,Core,53
GRD02884,STU034,English,Core,48
GRD02885,STU035,Science,Core,68
GRD02886,STU036,Geography,Core,65
GRD02887,STU037,Art,Elective,80
GRD02888,STU038,Drama,Elective,67
GRD02889,STU039,Computer Science,Elective,93
GRD02890,STU040,Robotics,Elective,78
GRD02891,STU041,Physical Education,Elective,60
GRD02892,STU042,Dance,Elective,78
GRD02893,STU043,Cooking,Elective,71
GRD02894,STU044,Photography,Elective,81
GRD02895,STU045,Debate,Elective,51
GRD02896,STU046,Music,Elective,48
GRD02897,STU047,History,Core,92
GRD02898,STU048,Mathematics,Core,45
GRD02899,STU049,English,Core,85
GRD02900,STU050,Science,Core,92
GRD02901,STU001,Geography,Core,50
GRD02902,STU002,Art,Elective,86
GRD02903,STU003,Drama,Elective,80
GRD02904,STU004,Computer Science,Elective,68
GRD02905,STU005,Robotics,Elective,84
GRD02906,STU006,Physical Education,Elective,96
GRD02907,STU007,Dance,Elective,64
GRD02908,STU008,Cooking,Elective,79
GRD02909,STU009,Photography,Elective,84
GRD02910,STU010,Debate,Elective,72
GRD02911,STU011,Music,Elective,92
GRD02912,STU012,History,Core,65
GRD02913,STU013,Mathematics,Core,41
GRD02914,STU014,English,Core,50
GRD02915,STU015,Science,Core,74
GRD02916,STU016,Geography,Core,91
GRD02917,STU017,Art,Elective,67
GRD02918,STU018,Drama,Elective,96
GRD02919,STU019,Computer Science,Elective,58
GRD02920,STU020,Robotics,Elective,92
GRD02921,STU021,Physical Education,Elective,69
GRD02922,STU022,Dance,Elective,52
GRD02923,STU023,Cooking,Elective,65
GRD02924,STU024,Photography,Elective,81
GRD02925,STU025,Debate,Elective,93
GRD02926,STU026,Music,Elective,50
GRD02927,STU027,History,Core,96
GRD02928,STU028,Mathematics,Core,88
GRD02929,STU029,English,Core,87
GRD02930,STU030,Science,Core,95
GRD02931,STU031,Geography,Core,54
GRD02932,STU032,Art,Elective,74
GRD02933,STU033,Drama,Elective,85
GRD02934,STU034,Computer Science,Elective,89
GRD02935,STU035,Robotics,Elective,98
GRD02936,STU036,Physical Education,Elective,96
GRD02937,STU037,Dance,Elective,75
GRD02938,STU038,Cooking,Elective,51
GRD02939,STU039,Photography,Elective,61
GRD02940,STU040,Debate,Elective,44
GRD02941,STU041,Music,Elective,95
GRD02942,STU042,History,Core,47
GRD02943,STU043,Mathematics,Core,85
GRD02944,STU044,English,Core,96
GRD02945,STU045,Science,Core,74
GRD02946,STU046,Geography,Core,85
GRD02947,STU047,Art,Elective,97
GRD02948,STU048,Drama,Elective,68
GRD02949,STU049,Computer Science,Elective,74
GRD02950,STU050,Robotics,Elective,47
GRD02951,STU001,Physical Education,Elective,70
GRD02952,STU002,Dance,Elective,79
GRD02953,STU003,Cooking,Elective,100
GRD02954,STU004,Photography,Elective,83
GRD02955,STU005,Debate,Elective,80
GRD02956,STU006,Music,Elective,75
GRD02957,STU007,History,Core,47
GRD02958,STU008,Mathematics,Core,95
GRD02959,STU009,English,Core,59
GRD02960,STU010,Science,Core,98
GRD02961,STU011,Geography,Core,89
GRD02962,STU012,Art,Elective,54
GRD02963,STU013,Drama,Elective,56
GRD02964,STU014,Computer Science,Elective,55
GRD02965,STU015,Robotics,Elective,77
GRD02966,STU016,Physical Education,Elective,44
GRD02967,STU017,Dance,Elective,96
GRD02968,STU018,Cooking,Elective,96
GRD02969,STU019,Photography,Elective,53
GRD02970,STU020,Debate,Elective,91
GRD02971,STU021,Music,Elective,100
GRD02972,STU022,History,Core,75
GRD02973,STU023,Mathematics,Core,89
GRD02974,STU024,English,Core,91
GRD02975,STU025,Science,Core,46
GRD02976,STU026,Geography,Core,92
GRD02977,STU027,Art,Elective,57
GRD02978,STU028,Drama,Elective,47
GRD02979,STU029,Computer Science,Elective,57
GRD02980,STU030,Robotics,Elective,63
GRD02981,STU031,Physical Education,Elective,54
GRD02982,STU032,Dance,Elective,86
GRD02983,STU033,Cooking,Elective,47
GRD02984,STU034,Photography,Elective,55
GRD02985,STU035,Debate,Elective,46
GRD02986,STU036,Music,Elective,86
GRD02987,STU037,History,Core,69
GRD02988,STU038,Mathematics,Core,65
GRD02989,STU039,English,Core,74
GRD02990,STU040,Science,Core,57
GRD02991,STU041,Geography,Core,44
GRD02992,STU042,Art,Elective,61
GRD02993,STU043,Drama,Elective,52
GRD02994,STU044,Computer Science,Elective,51
GRD02995,STU045,Robotics,Elective,75
GRD02996,STU046,Physical Education,Elective,95
GRD02997,STU047,Dance,Elective,91
GRD02998,STU048,Cooking,Elective,87
GRD02999,STU049,Photography,Elective,49
GRD03000,STU050,Debate,Elective,40
GRD03001,STU001,Music,Elective,66
GRD03002,STU002,History,Core,92
GRD03003,STU003,Mathematics,Core,99
GRD03004,STU004,English,Core,81
GRD03005,STU005,Science,Core,67
GRD03006,STU006,Geography,Core,82
GRD03007,STU007,Art,Elective,56
GRD03008,STU008,Drama,Elective,58
GRD03009,STU009,Computer Science,Elective,70
GRD03010,STU010,Robotics,Elective,64
GRD03011,STU011,Physical Education,Elective,61
GRD03012,STU012,Dance,Elective,58
GRD03013,STU013,Cooking,Elective,52
GRD03014,STU014,Photography,Elective,58
GRD03015,STU015,Debate,Elective,80
GRD03016,STU016,Music,Elective,54
GRD03017,STU017,History,Core,60
GRD03018,STU018,Mathematics,Core,99
GRD03019,STU019,English,Core,81
GRD03020,STU020,Science,Core,52
GRD03021,STU021,Geography,Core,72
GRD03022,STU022,Art,Elective,91
GRD03023,STU023,Drama,Elective,59
GRD03024,STU024,Computer Science,Elective,79
GRD03025,STU025,Robotics,Elective,74
GRD03026,STU026,Physical Education,Elective,76
GRD03027,STU027,Dance,Elective,87
GRD03028,STU028,Cooking,Elective,94
GRD03029,STU029,Photography,Elective,63
GRD03030,STU030,Debate,Elective,40
GRD03031,STU031,Music,Elective,94
GRD03032,STU032,History,Core,70
GRD03033,STU033,Mathematics,Core,64
GRD03034,STU034,English,Core,62
GRD03035,STU035,Science,Core,69
GRD03036,STU036,Geography,Core,91
GRD03037,STU037,Art,Elective,73
GRD03038,STU038,Drama,Elective,53
GRD03039,STU039,Computer Science,Elective,96
GRD03040,STU040,Robotics,Elective,49
GRD03041,STU041,Physical Education,Elective,54
GRD03042,STU042,Dance,Elective,49
GRD03043,STU043,Cooking,Elective,46
GRD03044,STU044,Photography,Elective,75
GRD03045,STU045,Debate,Elective,54
GRD03046,STU046,Music,Elective,81
GRD03047,STU047,History,Core,50
GRD03048,STU048,Mathematics,Core,92
GRD03049,STU049,English,Core,88
GRD03050,STU050,Science,Core,64
GRD03051,STU001,Geography,Core,93
GRD03052,STU002,Art,Elective,61
GRD03053,STU003,Drama,Elective,80
GRD03054,STU004,Computer Science,Elective,52
GRD03055,STU005,Robotics,Elective,44
GRD03056,STU006,Physical Education,Elective,52
GRD03057,STU007,Dance,Elective,61
GRD03058,STU008,Cooking,Elective,51
GRD03059,STU009,Photography,Elective,84
